shipment_id,order_id,shipped_date_sk,delivered_date_sk,carrier,status,lead_time_days,province_sk
9000003523,1000003523,,,PICKUP,CANCELLED,,1
9000003524,1000003524,20250727,20250801,Correo Argentino,DELIVERED,5.0,1
9000003525,1000003525,20240224,20240225,PICKUP,DELIVERED,1.0,1
9000003526,1000003526,,,Correo Argentino,CANCELLED,,2
9000003527,1000003527,20250819,20250820,PICKUP,DELIVERED,1.0,2
9000003528,1000003528,20240819,20240824,Correo Argentino,SHIPPED,5.0,1
9000003529,1000003529,20240730,20240803,Correo Argentino,DELIVERED,4.0,1
9000003530,1000003530,20240306,20240307,PICKUP,DELIVERED,1.0,3
9000003531,1000003531,20250904,20250908,Correo Argentino,DELIVERED,4.0,1
9000003532,1000003532,20250814,20250817,Correo Argentino,DELIVERED,3.0,2
9000003533,1000003533,,,PICKUP,CANCELLED,,1
9000003534,1000003534,20250222,20250223,PICKUP,DELIVERED,1.0,1
9000003535,1000003535,20240227,20240228,PICKUP,DELIVERED,1.0,1
9000003536,1000003536,,,PICKUP,CANCELLED,,4
9000003537,1000003537,20240219,20240223,Correo Argentino,DELIVERED,4.0,2
9000003538,1000003538,20250507,20250511,Correo Argentino,DELIVERED,4.0,2
9000003539,1000003539,20241208,20241209,PICKUP,SHIPPED,1.0,4
9000003540,1000003540,20250715,20250716,PICKUP,DELIVERED,1.0,3
9000003541,1000003541,20240525,20240526,PICKUP,DELIVERED,1.0,3
9000003542,1000003542,,,Correo Argentino,CANCELLED,,1
9000003543,1000003543,20241013,20241014,PICKUP,DELIVERED,1.0,4
9000003544,1000003544,20250525,20250526,PICKUP,DELIVERED,1.0,1
9000003545,1000003545,20250117,20250118,PICKUP,DELIVERED,1.0,4
9000003546,1000003546,20240217,20240219,Correo Argentino,DELIVERED,2.0,1
9000003547,1000003547,20250525,20250530,Correo Argentino,DELIVERED,5.0,1
9000003548,1000003548,,,PICKUP,CANCELLED,,3
9000003549,1000003549,20241104,20241109,Correo Argentino,DELIVERED,5.0,1
9000003550,1000003550,20250108,20250112,Correo Argentino,DELIVERED,4.0,1
9000003551,1000003551,20241016,20241019,Correo Argentino,DELIVERED,3.0,1
9000003552,1000003552,,,Correo Argentino,CANCELLED,,1
9000003553,1000003553,20240410,20240415,Correo Argentino,DELIVERED,5.0,1
9000003554,1000003554,20240924,20240929,Correo Argentino,DELIVERED,5.0,1
9000003555,1000003555,20250502,20250507,Correo Argentino,DELIVERED,5.0,1
9000003556,1000003556,20240417,20240418,PICKUP,SHIPPED,1.0,3
9000003557,1000003557,20250630,20250704,Correo Argentino,SHIPPED,4.0,2
9000003558,1000003558,20240520,20240525,Correo Argentino,SHIPPED,5.0,3
9000003559,1000003559,20250622,20250623,PICKUP,SHIPPED,1.0,3
9000003560,1000003560,20241208,20241209,PICKUP,DELIVERED,1.0,1
9000003561,1000003561,20241126,20241127,PICKUP,DELIVERED,1.0,4
9000003562,1000003562,20250803,20250804,PICKUP,DELIVERED,1.0,3
9000003563,1000003563,20241122,20241123,PICKUP,DELIVERED,1.0,1
9000003564,1000003564,20250516,20250520,Correo Argentino,DELIVERED,4.0,2
9000003565,1000003565,20240612,20240614,Correo Argentino,DELIVERED,2.0,1
9000003566,1000003566,20240104,20240108,Correo Argentino,SHIPPED,4.0,1
9000003567,1000003567,20240130,20240131,PICKUP,DELIVERED,1.0,3
9000003568,1000003568,20250422,20250426,Correo Argentino,DELIVERED,4.0,1
9000003569,1000003569,20250403,20250407,Correo Argentino,DELIVERED,4.0,1
9000003570,1000003570,,,Correo Argentino,CANCELLED,,2
9000003571,1000003571,20240806,20240807,PICKUP,DELIVERED,1.0,1
9000003572,1000003572,20240504,20240509,Correo Argentino,DELIVERED,5.0,1
9000003573,1000003573,20241022,20241027,Correo Argentino,SHIPPED,5.0,1
9000003574,1000003574,20240318,20240322,Correo Argentino,DELIVERED,4.0,2
9000003575,1000003575,20250512,20250515,Correo Argentino,DELIVERED,3.0,4
9000003576,1000003576,20240413,20240414,PICKUP,DELIVERED,1.0,3
9000003577,1000003577,20250219,20250220,PICKUP,SHIPPED,1.0,3
9000003578,1000003578,20240103,20240104,PICKUP,DELIVERED,1.0,4
9000003579,1000003579,20250716,20250720,Correo Argentino,DELIVERED,4.0,2
9000003580,1000003580,20240503,20240507,Correo Argentino,DELIVERED,4.0,1
9000003581,1000003581,20250316,20250319,Correo Argentino,DELIVERED,3.0,1
9000003582,1000003582,20250121,20250123,Correo Argentino,DELIVERED,2.0,1
9000003583,1000003583,20240301,20240302,PICKUP,DELIVERED,1.0,3
9000003584,1000003584,20250523,20250525,Correo Argentino,DELIVERED,2.0,2
9000003585,1000003585,,,Correo Argentino,CANCELLED,,3
9000003586,1000003586,20250217,20250218,PICKUP,DELIVERED,1.0,3
9000003587,1000003587,20240228,20240301,Correo Argentino,SHIPPED,2.0,1
9000003588,1000003588,20240712,20240717,Correo Argentino,DELIVERED,5.0,1
9000003589,1000003589,20250626,20250628,Correo Argentino,DELIVERED,2.0,4
9000003590,1000003590,20250608,20250611,Correo Argentino,DELIVERED,3.0,1
9000003591,1000003591,20240814,20240820,Correo Argentino,DELIVERED,6.0,3
9000003592,1000003592,,,Correo Argentino,CANCELLED,,4
9000003593,1000003593,20241018,20241019,PICKUP,SHIPPED,1.0,2
9000003594,1000003594,20240629,20240701,Correo Argentino,DELIVERED,2.0,1
9000003595,1000003595,20241225,20241231,Correo Argentino,DELIVERED,6.0,3
9000003596,1000003596,20240229,20240301,PICKUP,SHIPPED,1.0,2
9000003597,1000003597,20241107,20241109,Correo Argentino,SHIPPED,2.0,1
9000003598,1000003598,20240307,20240308,PICKUP,SHIPPED,1.0,1
9000003599,1000003599,20240115,20240116,PICKUP,DELIVERED,1.0,1
9000003600,1000003600,,,PICKUP,CANCELLED,,3
9000003601,1000003601,20240908,20240912,Correo Argentino,DELIVERED,4.0,1
9000003602,1000003602,20250622,20250629,Correo Argentino,DELIVERED,7.0,3
9000003603,1000003603,20240107,20240110,Correo Argentino,DELIVERED,3.0,4
9000003604,1000003604,20241020,20241022,Correo Argentino,DELIVERED,2.0,1
9000003605,1000003605,20250601,20250602,PICKUP,READY,1.0,3
9000003606,1000003606,,,Correo Argentino,CANCELLED,,3
9000003607,1000003607,20241107,20241108,PICKUP,SHIPPED,1.0,2
9000003608,1000003608,20250301,20250306,Correo Argentino,DELIVERED,5.0,2
9000003609,1000003609,20250718,20250720,Correo Argentino,DELIVERED,2.0,4
9000003610,1000003610,20240814,20240819,Correo Argentino,DELIVERED,5.0,4
9000003611,1000003611,,,Correo Argentino,CANCELLED,,1
9000003612,1000003612,20240215,20240216,PICKUP,DELIVERED,1.0,1
9000003613,1000003613,20240427,20240501,Correo Argentino,DELIVERED,4.0,4
9000003614,1000003614,20240229,20240302,Correo Argentino,DELIVERED,2.0,1
9000003615,1000003615,20241229,20250102,Correo Argentino,DELIVERED,4.0,1
9000003616,1000003616,20250606,20250608,Correo Argentino,DELIVERED,2.0,1
9000003617,1000003617,20241228,20241229,PICKUP,DELIVERED,1.0,3
9000003618,1000003618,,,Correo Argentino,CANCELLED,,2
9000003619,1000003619,20250923,20250925,Correo Argentino,DELIVERED,2.0,2
9000003620,1000003620,20240204,20240205,PICKUP,READY,1.0,4
9000003621,1000003621,20240719,20240720,PICKUP,DELIVERED,1.0,2
9000003622,1000003622,20240330,20240404,Correo Argentino,SHIPPED,5.0,1
9000003623,1000003623,20240107,20240108,PICKUP,DELIVERED,1.0,1
9000003624,1000003624,20250706,20250707,PICKUP,DELIVERED,1.0,4
9000003625,1000003625,20240320,20240327,Correo Argentino,DELIVERED,7.0,3
9000003626,1000003626,20241030,20241031,PICKUP,DELIVERED,1.0,3
9000003627,1000003627,20240625,20240627,Correo Argentino,DELIVERED,2.0,1
9000003628,1000003628,20240809,20240814,Correo Argentino,DELIVERED,5.0,1
9000003629,1000003629,20250115,20250119,Correo Argentino,DELIVERED,4.0,1
9000003630,1000003630,20240926,20240930,Correo Argentino,DELIVERED,4.0,2
9000003631,1000003631,20241112,20241114,Correo Argentino,DELIVERED,2.0,2
9000003632,1000003632,,,PICKUP,CANCELLED,,1
9000003633,1000003633,20250111,20250112,PICKUP,DELIVERED,1.0,3
9000003634,1000003634,20240328,20240402,Correo Argentino,DELIVERED,5.0,2
9000003635,1000003635,20240831,20240901,PICKUP,DELIVERED,1.0,2
9000003636,1000003636,20241110,20241111,PICKUP,DELIVERED,1.0,3
9000003637,1000003637,20240828,20240902,Correo Argentino,DELIVERED,5.0,3
9000003638,1000003638,,,PICKUP,CANCELLED,,3
9000003639,1000003639,20250226,20250301,Correo Argentino,DELIVERED,3.0,2
9000003640,1000003640,20250816,20250820,Correo Argentino,DELIVERED,4.0,1
9000003641,1000003641,20240928,20240929,PICKUP,DELIVERED,1.0,2
9000003642,1000003642,20240911,20240912,PICKUP,DELIVERED,1.0,1
9000003643,1000003643,20240512,20240513,PICKUP,DELIVERED,1.0,1
9000003644,1000003644,20240419,20240420,PICKUP,DELIVERED,1.0,1
9000003645,1000003645,,,Correo Argentino,CANCELLED,,2
9000003646,1000003646,20240618,20240619,PICKUP,DELIVERED,1.0,4
9000003647,1000003647,20240712,20240715,Correo Argentino,DELIVERED,3.0,1
9000003648,1000003648,20250920,20250925,Correo Argentino,DELIVERED,5.0,2
9000003649,1000003649,20240424,20240427,Correo Argentino,DELIVERED,3.0,1
9000003650,1000003650,20240826,20240828,Correo Argentino,SHIPPED,2.0,1
9000003651,1000003651,,,Correo Argentino,CANCELLED,,1
9000003652,1000003652,20240208,20240209,PICKUP,DELIVERED,1.0,3
9000003653,1000003653,20250413,20250415,Correo Argentino,DELIVERED,2.0,4
9000003654,1000003654,20240813,20240816,Correo Argentino,SHIPPED,3.0,4
9000003655,1000003655,,,Correo Argentino,CANCELLED,,1
9000003656,1000003656,20240506,20240511,Correo Argentino,READY,5.0,1
9000003657,1000003657,,,Correo Argentino,CANCELLED,,1
9000003658,1000003658,20240608,20240609,PICKUP,DELIVERED,1.0,2
9000003659,1000003659,20250323,20250328,Correo Argentino,READY,5.0,2
9000003660,1000003660,20240312,20240315,Correo Argentino,DELIVERED,3.0,1
9000003661,1000003661,20240923,20240928,Correo Argentino,READY,5.0,1
9000003662,1000003662,20240917,20240918,PICKUP,DELIVERED,1.0,3
9000003663,1000003663,20250702,20250706,Correo Argentino,DELIVERED,4.0,3
9000003664,1000003664,20241226,20241227,PICKUP,DELIVERED,1.0,4
9000003665,1000003665,20241202,20241203,PICKUP,DELIVERED,1.0,2
9000003666,1000003666,20240604,20240605,PICKUP,DELIVERED,1.0,1
9000003667,1000003667,,,Correo Argentino,CANCELLED,,4
9000003668,1000003668,20241020,20241027,Correo Argentino,DELIVERED,7.0,3
9000003669,1000003669,20240523,20240526,Correo Argentino,SHIPPED,3.0,2
9000003670,1000003670,20240319,20240320,PICKUP,DELIVERED,1.0,1
9000003671,1000003671,20240401,20240403,Correo Argentino,DELIVERED,2.0,1
9000003672,1000003672,20250507,20250512,Correo Argentino,READY,5.0,1
9000003673,1000003673,20250328,20250329,PICKUP,DELIVERED,1.0,3
9000003674,1000003674,20240325,20240326,PICKUP,SHIPPED,1.0,4
9000003675,1000003675,20241012,20241017,Correo Argentino,DELIVERED,5.0,1
9000003676,1000003676,20241125,20241128,Correo Argentino,READY,3.0,1
9000003677,1000003677,20241225,20241227,Correo Argentino,SHIPPED,2.0,1
9000003678,1000003678,20240724,20240725,PICKUP,DELIVERED,1.0,2
9000003679,1000003679,20240910,20240913,Correo Argentino,DELIVERED,3.0,1
9000003680,1000003680,20240120,20240123,Correo Argentino,DELIVERED,3.0,2
9000003681,1000003681,20250831,20250904,Correo Argentino,DELIVERED,4.0,2
9000003682,1000003682,20240305,20240306,PICKUP,DELIVERED,1.0,2
9000003683,1000003683,20240216,20240217,PICKUP,DELIVERED,1.0,1
9000003684,1000003684,20240330,20240402,Correo Argentino,DELIVERED,3.0,2
9000003685,1000003685,20250206,20250210,Correo Argentino,DELIVERED,4.0,1
9000003686,1000003686,20250201,20250202,PICKUP,DELIVERED,1.0,2
9000003687,1000003687,20241017,20241018,PICKUP,DELIVERED,1.0,3
9000003688,1000003688,20250222,20250226,Correo Argentino,DELIVERED,4.0,2
9000003689,1000003689,20240603,20240607,Correo Argentino,DELIVERED,4.0,1
9000003690,1000003690,20241001,20241007,Correo Argentino,SHIPPED,6.0,3
9000003691,1000003691,20240126,20240131,Correo Argentino,DELIVERED,5.0,1
9000003692,1000003692,20240531,20240601,PICKUP,DELIVERED,1.0,1
9000003693,1000003693,20250104,20250105,PICKUP,DELIVERED,1.0,4
9000003694,1000003694,20240618,20240621,Correo Argentino,SHIPPED,3.0,1
9000003695,1000003695,20250708,20250711,Correo Argentino,DELIVERED,3.0,2
9000003696,1000003696,20241127,20241128,PICKUP,DELIVERED,1.0,4
9000003697,1000003697,20250104,20250106,Correo Argentino,DELIVERED,2.0,1
9000003698,1000003698,,,Correo Argentino,CANCELLED,,1
9000003699,1000003699,20250530,20250601,Correo Argentino,DELIVERED,2.0,1
9000003700,1000003700,20250126,20250127,PICKUP,DELIVERED,1.0,3
9000003701,1000003701,20240419,20240420,PICKUP,SHIPPED,1.0,3
9000003702,1000003702,20240310,20240311,PICKUP,DELIVERED,1.0,2
9000003703,1000003703,20240910,20240914,Correo Argentino,DELIVERED,4.0,2
9000003704,1000003704,20241230,20241231,PICKUP,DELIVERED,1.0,4
9000003705,1000003705,20240509,20240510,PICKUP,DELIVERED,1.0,3
9000003706,1000003706,20240802,20240804,Correo Argentino,DELIVERED,2.0,4
9000003707,1000003707,20250203,20250205,Correo Argentino,SHIPPED,2.0,1
9000003708,1000003708,20250131,20250201,PICKUP,DELIVERED,1.0,4
9000003709,1000003709,20240912,20240915,Correo Argentino,DELIVERED,3.0,2
9000003710,1000003710,20250830,20250831,PICKUP,SHIPPED,1.0,2
9000003711,1000003711,20240501,20240505,Correo Argentino,DELIVERED,4.0,4
9000003712,1000003712,20250114,20250117,Correo Argentino,DELIVERED,3.0,1
9000003713,1000003713,20241027,20241028,PICKUP,DELIVERED,1.0,1
9000003714,1000003714,20250217,20250222,Correo Argentino,DELIVERED,5.0,1
9000003715,1000003715,,,Correo Argentino,CANCELLED,,4
9000003716,1000003716,20250221,20250224,Correo Argentino,DELIVERED,3.0,2
9000003717,1000003717,20250401,20250402,PICKUP,DELIVERED,1.0,2
9000003718,1000003718,20250818,20250822,Correo Argentino,DELIVERED,4.0,1
9000003719,1000003719,20250225,20250303,Correo Argentino,DELIVERED,6.0,3
9000003720,1000003720,,,Correo Argentino,CANCELLED,,2
9000003721,1000003721,20241115,20241118,Correo Argentino,DELIVERED,3.0,1
9000003722,1000003722,20241129,20241202,Correo Argentino,DELIVERED,3.0,1
9000003723,1000003723,20250403,20250408,Correo Argentino,SHIPPED,5.0,3
9000003724,1000003724,20250909,20250910,PICKUP,READY,1.0,4
9000003725,1000003725,20250501,20250506,Correo Argentino,DELIVERED,5.0,2
9000003726,1000003726,20250629,20250630,PICKUP,DELIVERED,1.0,3
9000003727,1000003727,,,Correo Argentino,CANCELLED,,4
9000003728,1000003728,20241109,20241113,Correo Argentino,DELIVERED,4.0,2
9000003729,1000003729,20250331,20250405,Correo Argentino,DELIVERED,5.0,3
9000003730,1000003730,,,PICKUP,CANCELLED,,4
9000003731,1000003731,20240514,20240517,Correo Argentino,DELIVERED,3.0,2
9000003732,1000003732,20241030,20241101,Correo Argentino,DELIVERED,2.0,2
9000003733,1000003733,20240527,20240601,Correo Argentino,DELIVERED,5.0,1
9000003734,1000003734,20240131,20240201,PICKUP,DELIVERED,1.0,2
9000003735,1000003735,20240426,20240427,PICKUP,SHIPPED,1.0,2
9000003736,1000003736,20240922,20240923,PICKUP,DELIVERED,1.0,4
9000003737,1000003737,20241205,20241210,Correo Argentino,SHIPPED,5.0,1
9000003738,1000003738,20250203,20250207,Correo Argentino,DELIVERED,4.0,1
9000003739,1000003739,20250623,20250625,Correo Argentino,DELIVERED,2.0,1
9000003740,1000003740,20250703,20250704,PICKUP,SHIPPED,1.0,2
9000003741,1000003741,20241029,20241031,Correo Argentino,DELIVERED,2.0,1
9000003742,1000003742,20240807,20240809,Correo Argentino,DELIVERED,2.0,4
9000003743,1000003743,20240517,20240519,Correo Argentino,DELIVERED,2.0,1
9000003744,1000003744,20241204,20241205,PICKUP,DELIVERED,1.0,4
9000003745,1000003745,20241125,20241129,Correo Argentino,DELIVERED,4.0,1
9000003746,1000003746,20250224,20250226,Correo Argentino,DELIVERED,2.0,1
9000003747,1000003747,20250326,20250327,PICKUP,DELIVERED,1.0,2
9000003748,1000003748,20240324,20240329,Correo Argentino,DELIVERED,5.0,1
9000003749,1000003749,,,Correo Argentino,CANCELLED,,1
9000003750,1000003750,20241009,20241010,PICKUP,SHIPPED,1.0,1
9000003751,1000003751,20241204,20241208,Correo Argentino,DELIVERED,4.0,2
9000003752,1000003752,20250709,20250711,Correo Argentino,DELIVERED,2.0,2
9000003753,1000003753,20240626,20240629,Correo Argentino,SHIPPED,3.0,1
9000003754,1000003754,20250601,20250606,Correo Argentino,DELIVERED,5.0,1
9000003755,1000003755,20240108,20240114,Correo Argentino,DELIVERED,6.0,3
9000003756,1000003756,20241222,20241223,PICKUP,DELIVERED,1.0,1
9000003757,1000003757,20250313,20250314,PICKUP,DELIVERED,1.0,1
9000003758,1000003758,20250716,20250717,PICKUP,DELIVERED,1.0,2
9000003759,1000003759,20250329,20250403,Correo Argentino,DELIVERED,5.0,1
9000003760,1000003760,20250505,20250508,Correo Argentino,SHIPPED,3.0,2
9000003761,1000003761,20240831,20240905,Correo Argentino,DELIVERED,5.0,1
9000003762,1000003762,20240426,20240429,Correo Argentino,DELIVERED,3.0,1
9000003763,1000003763,20240627,20240704,Correo Argentino,SHIPPED,7.0,3
9000003764,1000003764,20250505,20250510,Correo Argentino,DELIVERED,5.0,1
9000003765,1000003765,20250207,20250210,Correo Argentino,DELIVERED,3.0,2
9000003766,1000003766,20250406,20250407,PICKUP,DELIVERED,1.0,2
9000003767,1000003767,20240502,20240505,Correo Argentino,DELIVERED,3.0,4
9000003768,1000003768,20250514,20250519,Correo Argentino,SHIPPED,5.0,1
9000003769,1000003769,,,PICKUP,CANCELLED,,4
9000003770,1000003770,20250618,20250620,Correo Argentino,DELIVERED,2.0,4
9000003771,1000003771,20240504,20240505,PICKUP,SHIPPED,1.0,2
9000003772,1000003772,20250817,20250818,PICKUP,DELIVERED,1.0,2
9000003773,1000003773,20240905,20240910,Correo Argentino,DELIVERED,5.0,3
9000003774,1000003774,,,Correo Argentino,CANCELLED,,1
9000003775,1000003775,20240120,20240123,Correo Argentino,DELIVERED,3.0,1
9000003776,1000003776,20240820,20240823,Correo Argentino,SHIPPED,3.0,1
9000003777,1000003777,20240907,20240908,PICKUP,DELIVERED,1.0,1
9000003778,1000003778,20240403,20240408,Correo Argentino,DELIVERED,5.0,1
9000003779,1000003779,20250624,20250628,Correo Argentino,DELIVERED,4.0,4
9000003780,1000003780,,,Correo Argentino,CANCELLED,,1
9000003781,1000003781,20250221,20250223,Correo Argentino,DELIVERED,2.0,2
9000003782,1000003782,20240822,20240823,PICKUP,DELIVERED,1.0,4
9000003783,1000003783,20250122,20250126,Correo Argentino,DELIVERED,4.0,3
9000003784,1000003784,20241017,20241022,Correo Argentino,DELIVERED,5.0,3
9000003785,1000003785,20250817,20250818,PICKUP,DELIVERED,1.0,1
9000003786,1000003786,,,PICKUP,CANCELLED,,1
9000003787,1000003787,20250717,20250719,Correo Argentino,DELIVERED,2.0,1
9000003788,1000003788,20240328,20240329,PICKUP,DELIVERED,1.0,2
9000003789,1000003789,20250713,20250717,Correo Argentino,DELIVERED,4.0,4
9000003790,1000003790,20240917,20240921,Correo Argentino,DELIVERED,4.0,1
9000003791,1000003791,20240828,20240829,PICKUP,DELIVERED,1.0,1
9000003792,1000003792,20240422,20240427,Correo Argentino,DELIVERED,5.0,1
9000003793,1000003793,20241212,20241216,Correo Argentino,SHIPPED,4.0,1
9000003794,1000003794,20250411,20250415,Correo Argentino,DELIVERED,4.0,1
9000003795,1000003795,20240821,20240822,PICKUP,DELIVERED,1.0,4
9000003796,1000003796,20240501,20240503,Correo Argentino,DELIVERED,2.0,1
9000003797,1000003797,20250226,20250227,PICKUP,DELIVERED,1.0,2
9000003798,1000003798,20240426,20240427,PICKUP,DELIVERED,1.0,4
9000003799,1000003799,20250926,20250930,Correo Argentino,SHIPPED,4.0,1
9000003800,1000003800,20250528,20250601,Correo Argentino,DELIVERED,4.0,1
9000003801,1000003801,20240507,20240508,PICKUP,DELIVERED,1.0,3
9000003802,1000003802,20250929,20251001,Correo Argentino,DELIVERED,2.0,2
9000003803,1000003803,20250524,20250526,Correo Argentino,DELIVERED,2.0,1
9000003804,1000003804,20240217,20240218,PICKUP,DELIVERED,1.0,1
9000003805,1000003805,20241219,20241220,PICKUP,DELIVERED,1.0,1
9000003806,1000003806,20241129,20241203,Correo Argentino,DELIVERED,4.0,1
9000003807,1000003807,20250525,20250530,Correo Argentino,DELIVERED,5.0,3
9000003808,1000003808,20241224,20241229,Correo Argentino,DELIVERED,5.0,4
9000003809,1000003809,20250202,20250203,PICKUP,DELIVERED,1.0,3
9000003810,1000003810,20241004,20241008,Correo Argentino,DELIVERED,4.0,1
9000003811,1000003811,20250423,20250427,Correo Argentino,DELIVERED,4.0,1
9000003812,1000003812,,,Correo Argentino,CANCELLED,,1
9000003813,1000003813,20241019,20241026,Correo Argentino,DELIVERED,7.0,3
9000003814,1000003814,20250505,20250509,Correo Argentino,DELIVERED,4.0,2
9000003815,1000003815,,,PICKUP,CANCELLED,,2
9000003816,1000003816,20250911,20250916,Correo Argentino,SHIPPED,5.0,2
9000003817,1000003817,20240710,20240712,Correo Argentino,DELIVERED,2.0,1
9000003818,1000003818,20250126,20250202,Correo Argentino,DELIVERED,7.0,3
9000003819,1000003819,20240102,20240103,PICKUP,SHIPPED,1.0,2
9000003820,1000003820,,,Correo Argentino,CANCELLED,,3
9000003821,1000003821,20240216,20240220,Correo Argentino,DELIVERED,4.0,1
9000003822,1000003822,20240823,20240827,Correo Argentino,DELIVERED,4.0,1
